feature	control	acpa_neg	acpa_pos
ELF5	1546.3300000003344	1443.4702170138648	1550.3033246524994
ELK1	2690.400868055614	2671.964652778323	2673.815442707958
ELK3	1250.6512152776877	1248.7726909718956	1307.1161979164171
ELL3	2096.554904513385	2146.8415972234175	2183.162821181802
ELMOD1	1793.5744618055105	1776.7264322922397	1769.2451128477499
ELMOD3	949.8940711800417	942.4540104160417	935.1303298611143
ELOA	1468.5626388894275	1437.5810416656873	1560.4047569445322
ELOVL4	1716.6974392363754	1743.415885416354	1612.2531423609264
ENO1	1107.8083072909585	1108.103463541781	1061.698793402375
ENO2	1223.724600694187	1085.8335763891562	1153.238680555416
EPAS1	1495.6807986106878	1554.7092708322807	1495.9275781241975
EPCAM	1550.1412847226982	1713.9472829858128	1353.7187760427812
EPHA10	1266.5680989580728	1373.4705295139895	1426.1969444437602
EPHA2	769.3324392356354	765.4930208334687	729.2011545140583
EPHA3_ext	728.9370572916458	718.9635243054792	718.5616406247917
EPHB3_int	1446.1942621526146	1378.115954861031	1446.795920139063
EPHB4	1163.7317621528537	1196.304696180135	1194.7274999997599
EPPIN	1317.2658072916358	1586.731171875427	1246.97488715299
EPS15	2789.391067708677	2569.0844444443014	3272.3348437484274
ERBB2	1062.5281684024276	1041.726510416489	1006.1262065971559
ERBB3_ext	2094.0065711802504	2011.4633159725945	2172.5561371537083
ERBB3_int	2686.1091840270315	2574.5515625003027	2723.0467708338947
ERCC2	727.8219444445001	724.0280034718332	770.5879166670104
ERCC3	898.5592708325938	900.1855295135836	963.406145833469
ERCC5	778.8094965274374	816.5554687500729	821.8328645833228
ERG	1015.388854166479	1000.9970746521253	1006.6769097219684
ESR2	1276.8301562499894	1247.3354513880722	1395.3710763886247
ESRRG	1399.1142968747497	1408.7124045135315	1376.4466059022911
ETNK2	946.8545399305832	916.6092708325104	943.7791493057189
ETS2	1485.2992534724376	1640.6656249998853	1470.2490277778124
ETV4	1552.8097656251048	1665.7949045138228	1495.1165364581038
ETV6	1334.362447916406	1413.177256943979	1450.5506944450835
ETV7	1659.0520225692605	1669.5385156243856	1751.1671093747398
EWSR1	782.2451215275833	797.7823611115105	810.5310416662709
EXOSC10	1271.0238715272817	1326.4585590276458	1322.5677430549376
EXOSC4	1411.5259982638227	1464.4481510411872	1423.2580815985316
EXOSC8	1125.7190017355208	1092.225104165906	1104.2069270826985
EXT1	820.0274826384792	838.3902083331978	883.0328038198228
EXT2	612.1139583330416	634.8191579857396	632.7021874997397
EZH2	1168.572361110437	1191.5324826379376	1207.0737413194477
EZR	1103.7167708337283	1094.1965451381247	1122.0952256940934
FADD	1135.1194010413851	1384.4312847220106	1197.0998263890938
FAF1	1130.5174739575416	1188.5620138888335	1039.325312499
FAIM	920.7111371521349	921.9292447915519	889.2336631946354
FAM133A	2504.2726388889996	2391.5447222220623	2461.874366320125
FAM46D	1231.4365451375936	1176.3217881946875	1243.1050781245935
FAM50B	1403.0838020829167	1659.3424218748955	1454.3951475693639
FANCC	756.7348611108541	791.0346180553438	804.7524305558022
FAP	1219.7632465268441	1213.2751736111045	1217.5074305556152
FAS	671.9700781243437	674.02402777775	656.9229166666041
FASTK	1529.4566059030315	1562.2450173606992	1591.0825954847185
FASTKD1	918.5382725693541	919.1899392360002	938.2309635411875
FBXO9	832.2545399303958	813.8292621530417	844.6683072916874
FEN1	1556.9041319446665	1487.860130208625	1505.8212065970622
FES	1366.3971788197712	1434.2272743047918	1469.7887760416352
FGF1	1044.1114149307289	964.5950520833958	906.0117274302706
FGF13	1535.9393315967923	1544.1012152775838	1612.2779687502084
FGFR1	514.8421180556686	534.8355555550833	538.8923524307917
FGFR1_ext	3678.6546875004155	3961.8262934030636	3605.410277778011
FGFR1_int	2083.967309028343	2036.6813194445942	2112.8391406249475
FGFR1OP	2088.9992447918426	1831.2563715278645	1543.259982638573
FGFR2	833.9322482637605	787.6141927078854	788.1559809024792
FGFR2_ext	1678.1605034726667	1662.3103559022288	1707.7281336807814
FGFR2_int	1177.3544357640833	1126.7219531241872	1136.0463107635524
FGFR4_ext	1528.3365972220724	1566.8137413198338	1496.9616493055628
FGFR4_int	2271.409513888375	2366.043324654333	2287.301944444584
FH	812.2542447913644	779.2649392355415	739.5275086793646
FIP1L1	2007.9567881946891	1902.11981770776	1664.219427082708
FKBP1B	961.8934027775201	973.2812760415417	996.1957638892502
FKBP3	565.8618229163438	565.3197395827084	570.0284027774167
FKBP5	1441.8755121524273	1378.5861024301148	1293.2632899305627
FLCN	1456.7382118052296	1519.4410937496662	1412.6756249997081
FLI1	2880.965329860802	3194.1797135394163	3043.961666664583
FLT1	844.4544444439374	859.4272309020625	886.8360677081249
FMNL2	1733.0882204855625	1660.7747309027188	1812.6040885410207
FMR1NB	925.818237846792	879.6761545135834	891.3132986103228
FN3K	1179.3216579861044	1161.0436111115312	1191.6833072916565
FOLH1	664.833506944323	690.710529513552	659.4432465276417
FOS	5750.826059029582	4909.239861111188	5225.9970833316665
FOSL1	2189.9284375011557	2112.8861024308235	2278.1294444447813
FOSL2	3581.0150260418864	3530.181319445417	3834.717395832938
FOXA3	1875.1887673608956	1767.556666667208	1986.8760416658952
FOXI1	3908.532378470208	4409.889739583417	3980.606996528542
FOXN2	1411.4856336805528	1360.2514236112493	1483.1624913187609
FOXR2	2679.034461804657	3080.52604166625	2394.7530034729893
FOXS1	1815.2826736107397	1862.7505642355522	1850.7681597225844
FRK	1589.0838628469583	1619.321006944729	1538.1812934030518
FSCN1	1075.794218749885	1064.8218402772604	1046.685703125042
FTH1	2617.0902343739685	2700.9753819448547	2324.753993055552
FTHL17	3147.762057292927	3547.040729166396	2784.218090277042
FTSJ3	1402.2467795136765	1448.2434722220828	1420.718515625187
FUS	872.8721440973228	868.1922048605413	897.1699305552187
FYN	812.4337934027917	812.0462239578125	825.6419444445313
FZD1	875.733689235771	906.0826822916767	820.7214930548125
G6PD	1547.587031249312	1436.8154427082293	1532.806527776865
GADD45G	1199.362786458291	1053.9201649293236	1051.509374999177
GAGE1	1799.8905989583125	2045.9253472222183	1805.5663454857092
GAGE2	2796.5265972214793	2912.6524652757607	2370.33112847352
GALK1	1585.0086545145305	1518.6405468751775	1509.4995833324695
GAPDH	1652.4425954856351	1621.793055555188	1574.7249826392183
GAS2	1391.5310156255102	1309.1626302077816	1261.7498784719478
GAS7	700.3611631946144	693.0092621527394	659.1675086802501
GATA1	772.5254687493957	810.250928819	828.8207899304477
GATA3	743.1364670138751	723.2689322922083	769.281206597698
GATAD2A	1687.3821180560628	1740.4916145831764	1826.0097656253438
GCLC	942.4632378474583	938.4773177084169	978.0734201387289
GDF15	1123.8512760418548	1101.3340711800213	1092.8039236110837
GEM	811.887378471875	814.4129340274271	833.7804947915104
GFAP	2428.3093749998857	3108.0345399310518	2363.414652777396
GGPS1	1997.3246874996348	2083.5898697912708	1784.989105902364
GIPC1	1119.1253298607287	1104.3231857634792	1121.7380121519996
GK	1171.575651041187	1140.0243489575516	1085.507413194271
GK2	1245.2415798609065	1297.699149305437	1193.346744791188
GLRX3	1490.985251735646	1424.3300347217817	1489.555069444584
GLS2	2550.5519270835625	2474.0251388888046	1475.2441232638755
GMEB1	3055.9979687496457	3232.849157984989	3673.269644098282
GMEB2	4459.229765624114	4364.684314234855	4614.126250000583
GMPS	457.0221961805167	455.8328819443334	480.8939062497458
GNA15	1057.6098263888227	1073.1028993063742	1090.7335677074889
GNAI2	947.9973263883126	961.3762413192393	982.6291232635624
GNAI3	899.2069878466978	895.6146527779273	910.9109461803436
GNAO1	1238.0976909716555	1370.5622656243122	1259.9735590276873
GNAZ	1201.2268315976455	1202.994175347948	1290.082725694719
GNB1	973.6146614577395	987.7405989578747	1018.5978038189271
GNB3	860.9841927080416	876.2166927076981	879.2182725690833
GNG11	975.2399045136352	943.8791059022394	946.5276475692601
GNG2	1996.6553472226667	1950.5468402780104	2015.8386111114894
GNG3	1341.0567100688338	1363.6522395824477	1284.9331857637808
GNG4	735.6008767360626	725.8481944441875	724.7163541668436
GNGT2	1485.4140104161754	1066.719366319198	910.4478732636978
GOT1	1472.4902343750932	1392.0583333320617	1364.5407031241457
GP2	1080.971345485667	1134.3533072918228	991.286310763302
GPA33	970.2262152779788	944.9652343745207	902.6962847212918
GPAT2	986.4777517354894	990.7141232638228	964.1668402781775
GPATCH2	1624.9564930555835	1561.1570052076252	1562.7992621524888
GPC3	659.3962847225	688.4545659724125	698.4603906248437
GPHN	906.750781249677	855.6128298614166	855.0616753471146
GPX1	1401.5212152775619	1431.6480989592294	1434.7108593753953
GRAP2	1560.7417621519787	1570.6555815959164	1427.7507812498548
GRB10	2141.478828125396	2172.758064235563	2583.4966666665723
GRB2	1393.895312500677	1463.1537065966675	1391.4847916666974
GRB7	2305.8111631947195	2230.8300954865003	2497.828949653011
GRK2	2108.0209548611356	2272.5350260423857	2437.6841145836875
GRK3	1618.783906250042	1611.0061458325513	1686.9798871526043
GRK5	823.6331770831664	795.6178732643855	847.730026041563
GRK6	685.5254861111874	681.6928472224167	719.9610416667916
GRM3	566.1444618058333	560.5808940972499	559.7452343748021
GSK3B	1866.670034722208	2001.8856163191888	2048.2141145832397
GSTT1	2156.0435763877713	2073.359340277322	1903.9172656254686
GTF2A2	2669.4281770833013	2684.8911631938954	2723.977118054844
GTF2B	1644.4763715277295	1607.0921267362396	1725.3930989587502
GTF2E2	2423.541328124156	2319.8965190979893	2414.3738628471874
GTF2F1	2643.402829861781	2401.1005902779584	2709.5016493056564
GTF2F2	1398.8084722221042	1358.8074565976565	1436.1401302085408
GTF2H1	1535.1231597223025	1480.0007291663228	1593.6697395834271
GTF2H2C	1621.7734288188544	1636.1188802080833	1599.5769878460626
GTPBP1	1601.8530815970828	1554.8506249997915	1587.9001388890724
GUK1	1148.894835069719	1271.6370312493746	1091.1069097215627
H2AFY	1166.8580208331246	1131.6141666672083	1126.5637152770103
HAGH	1179.5340017358021	1178.4114236111564	1161.4534461791045
HAGHL	1864.7653906248645	2273.257109376614	1774.9037586807815
HAND1	1502.8363107636153	1555.6979513886045	1550.5103211802082
HBG1	1609.0769965274064	1595.5550173614686	1614.1231076381046
HCFC2	995.9338628471663	999.189661458302	1009.6851649304681
HCLS1	11303.952065975127	10422.236701386251	13836.485381944587
HDAC1	3492.177473958166	3690.6953124993956	3626.707378472146
HDAC3	1601.8073958328227	1795.3697482640723	1576.781180555292
HDAC4	4193.689357639167	3913.4928211801985	4996.9256597236235
HES6	3324.5679600693647	3519.5401736109366	3261.642230902656
HEXIM1	3871.121562499708	3605.2628645818954	4857.0481770834385
HEYL	1414.1231770829693	1360.0539670140104	1471.3559288188333
HIF1A	1841.965477431084	1705.3285069436145	1825.0915104163232
HIF3A	1418.3403124994686	1372.7637586813128	1510.4605208327398
HINFP	4123.199114583208	4270.315121527645	4639.4187152777085
HIPK1	1240.8883680554377	1241.8394010405825	1283.9411892366975
HIPK4	1902.3144704866666	1875.2691145838235	1828.0011892352916
HIST1H1C	1328.6127517354796	1229.1944097216035	1292.812656250042
HIST1H4A	998.2272656246456	997.3740364583855	1036.5618663190621
HK2	1168.3827256940626	1146.8977951387192	1132.3705208326978
HLX	2345.414947916542	2267.1414496533544	2268.5994791665944
HMG20B	1842.9468750001458	1698.1236892360732	1794.207552083302
HMGB2	2827.0182465280423	2673.965295138542	2823.929826388271
HMGN5	2113.2733854167504	2613.6603559019177	2399.3009809024165
HNF1B	1575.2031770833332	1545.2593229165213	1670.562968750915
HNRNPA2B1	1602.9984288198852	1886.3883072910824	2304.6977517352293
HNRNPUL1	1857.629991319229	1859.810043402396	1972.8153472225622
HOMER2	1006.8311892364167	1077.66553819425	1027.2248958334687
HOOK1	2926.3300781245107	3385.2466319441987	3686.3189583317085
HOPX	2518.590190973375	2212.250390624126	2156.058810764437
HORMAD1	897.9828906248437	890.0438715279687	846.1973524306457
HOXA1	3426.1427170134584	3485.129401041479	3782.9921006937084
HOXA9	1349.0613802085418	1309.0928038184895	1393.9495920139273
HOXB13	1437.8834635422288	1482.5350694441977	1410.81877604124
HOXB6	1948.4800434029482	1924.8745312505418	2012.6124305555413
HOXB7	1514.902578125219	1489.5576475685104	1594.5228645825214
HOXC10	1256.3067013889686	1216.7310677076778	1323.9443836799585
HOXC8	1062.990755208749	1039.466223957479	1017.952751735979
HPCAL1	1333.0032031248961	1277.1930121517814	1293.803611110188
HPRT1	1014.8190451385002	934.3541406250314	945.4950173607918
HRAS	1508.5934027769795	1535.1061718747603	1295.935781250073
HRH1	618.2077343748437	588.9722222217813	644.4782204856875
HRH2	460.2557899306499	449.08566840315206	480.26388020897497
HSBP1	2099.8241579859264	1858.1509288193547	1877.6932552082085
HSF1	2892.3517534716566	3019.531345486125	3188.8739756940936
HSFY1	939.3767881941562	954.1852864581564	943.8583333324582
HSP90AA1	2206.451545139292	3465.3850607644467	3107.9634809043646
HSP90AB1	3896.430138889166	2548.021510416928	4076.2961284737717
HSPA1A	1086.8544791662287	1061.1744184016877	1116.5031163193746
HSPA5	1045.239800347541	1048.3143142366146	1065.2149479159787
HSPB8	2575.1970052078123	2720.4548524298025	2466.964166667229
HSPB9	2530.9395225699895	2497.026805555302	2401.3587673614693
HSPD1	1160.954817708479	1090.7647135415625	1169.2098177075932
HSPE1	2158.12929687449	2247.777612846635	1938.1354253471138
HTATIP2	994.3822222226353	939.6449739580725	1013.6341232631358
HTR1D	788.9212152776669	756.1062326388645	793.0453038193855
HTR2B	1012.6595052082704	980.5267795137395	1011.0768576387289
HUS1	1622.3442100699378	1582.6886284721356	1637.1021354161253
ICL_2	565.3787760412916	681.6598003471562	865.5546614588187
ICL_3	585.368576388852	672.8715451388666	860.9072048608471
ID1	2170.148472222458	2297.7194531253954	1971.718758679875
ID2	1406.2782986105412	1449.0505555555944	1417.6131336807284
IDI1	1567.3807552074898	1554.2551909711358	1493.970000000333
IDO1	1007.3422482641034	978.84638888899	1069.330329860562
IFI16	943.9037760418227	949.7959722214582	1026.292612846979
IFI35	3290.196753472626	3908.437065971874	3380.700104166605
IFIT1	1127.3588888887186	1127.182682291989	1102.1818836804796
IFIT5	2121.7961805550935	1927.0201909728019	2139.3171527782815
IFITM1	1330.9917881935937	1338.9719270824899	1235.383854166271
IGF2	1381.1188368060525	1364.1149045138238	1327.3350781243957
IGF2BP1	1224.1596440963438	1210.196310762698	1226.5278211804373
IGF2BP3	1028.0207291656566	1010.5728038183114	982.1640625000834
IGHG1	8101.667135412086	8387.561657979479	8684.284548606876
IGSF11	1246.8200781244175	1228.2131597217394	1235.7833159725621
IKBKB	1112.4752777771769	1131.3742361109794	1163.24144097177
IKBKE	864.2957725691251	861.8373263886248	873.3069357639271
IKZF1	5277.596953124168	4624.470581597875	4486.908055555189
IKZF3	2052.4152343756778	2038.5380989581452	2147.2126388885417
IL13RA1	1060.137326389094	1144.8579166670002	946.7864409721769
IL13RA2	1598.8992013883228	1700.4947743049586	1451.8385156248544
IL18	1027.3064756943331	975.5797395828752	1027.6840798612088
IL1A	3015.670703124208	3067.5477777777814	2938.405407986
IL1B	1854.553203125271	2009.4665798611356	1790.1734722223334
IL1F5	1811.8752170140415	1777.4855815973021	1667.2092968748757
IL1RN	1413.6654687495306	1462.36618055526	1335.0508246528648
IL21R	678.2805555558436	695.207916666948	706.5115972218439
IL24	1335.1107986113234	1406.7123784720097	1300.9276128467495
IL37	993.5502256947497	977.2950086802603	957.3316840276876
ILF2	5375.267309027919	6108.415034720415	5402.144427080209
ILK	552.8998871525416	548.5003993047708	603.1343836805896
IMP3	972.3865538179684	933.3526128470623	951.9550868051772
IMPA1	1402.3633246517297	1312.0473003471668	1331.869739583
IMPDH1	1685.166961805323	1784.1403298606356	1581.4522135411037
INA	1837.4732291663965	1896.3832031249997	1761.6960937502085
ING4	3027.960850694875	3157.342604166313	3353.8073697917703
INHBA	1504.7971961798441	1464.6652170144691	1546.9984722230836
INPP1	1166.4906944439792	1170.596050346958	1152.866302083094
INPP5B	1207.5411979158027	1286.0216493058442	1294.6055815970317
IP6K1	1543.5665364578435	1553.652126736136	1656.5769878471056
IP6K2	1542.0431250001147	1323.3325781253127	1518.8035677086875
IPMK	773.633012152573	763.2578385414791	772.9227777775104
IRAK1	1304.6290798604368	1288.826744791104	1338.7213888892288
IRAK4	827.7322482642395	818.2566666669478	829.2936805556666
IRF4	1653.5351215268229	1588.0709374995834	1749.691197916563
IRF5	3239.874062499937	4151.6021267356355	3752.38621527723
ISG20	2055.415468750542	1889.9711111106258	2126.2581510416353
IST1	1086.1779253463742	1071.5709288187809	1080.4664670134266
ITGB6	1054.9785763881039	972.8219531251564	932.1495486112605
ITGBL1	2084.011770833176	2167.5539236111777	1825.4182204864173
ITK	1511.9518402779065	1509.051657985854	1616.436076388521
ITPK1	1734.8217881954372	1914.9148090279377	1636.480008679427
ITPKB	1672.3486197921768	1695.6898437502502	1720.4291666666866
JADE1	1503.140998263552	1530.9135329874273	1488.7961024305312
JAK3	924.4239670139273	928.9440451384376	947.0907118051459
JUNB	1672.6537065980515	1670.4868663186357	1760.6402343744176
JUP	1312.7573611111777	1279.3304600689587	1538.4368923606141
KAT2A	3183.0523263888126	3149.6709201376566	3614.635946180177
KAT7	3052.6611892367405	3118.9557118038333	3248.02250868026
KATNB1	1021.8228298610204	991.4942274297917	1025.3389322916034
KCMF1	3035.25082465277	3279.656710069801	2856.932934027448
KCNIP3	1380.273333333271	1200.7967274297291	1256.5329079856144
KIF9	1087.4091579860515	1078.2814236112606	1161.254895832751
KIT	595.4407204858854	588.3968489578021	592.0347916664167
KIT_ext	1535.4662760417093	1504.6692100688024	1539.3609027777707
KIT_int	1513.6124131950414	1463.6242795135108	1527.6743229161875
KLF10	1974.8575347215306	2193.4634027782813	2149.85642361126
KLF12	3269.064079860875	2694.099383681406	2972.1377430551047
KLF4	1340.4501215271353	1311.7004253473017	1427.0789930555634
KLF6	701.1181076385104	718.8982465275833	712.3225954858647
KLF7	1845.9377170141256	1828.946380208479	1853.9157031252914
KLHL12	1044.2243055548754	1138.4972222217496	1068.8204947914378
KLK3	1130.5538628465101	1154.7031684017704	1070.9102256941037
KRAS	1566.7902430547817	1511.3457986105002	1499.0109375003333
KRT14	790.2353645836041	797.3993055557708	801.9300694446666
KRT15	5100.327838540875	5621.829487844301	4873.827986108875
KRT19	6461.5119965270305	7180.823715273398	6510.361510417356
KRT4	1396.1732118050827	1427.7500434027925	1424.3611631946142
KRT8	1457.8896180547813	1504.7667968745104	1359.0185763886668
KXD1	2029.019644097021	1844.3385937493333	2100.010963540979
L3MBTL2	2365.2844010418435	2133.249921874761	2327.6154861124173
LAD1	1261.715963541417	1179.979097221896	1233.074123264375
LAMTOR3	2177.668385418146	2374.070546875197	2222.7112586804583
LASP1	661.9579427081665	654.2303732634896	680.108333333177
LATS1	1522.8548784718128	1498.3628211800633	1549.750130208323
LCK	1312.4984635417607	1375.9365711802502	1405.1843923608335
LCP1	619.7415017361562	640.2295225693749	653.1857204859375
LDB1	1546.649739583386	1520.1713802081665	1603.3550954861764
LDB2	2980.1530555557597	4179.528463540125	3021.808880208239
LDHA	1581.5260503474162	1545.7484548602088	1490.4858333334485
LDHB	1391.6565104161773	1339.5781770833125	1271.7104340281664
LDHC	2146.218541666407	2076.243810763614	2040.4500868051666
LEF1	1710.7669184030315	1710.3866579856144	1548.1521701387921
LEMD1	1495.8498090276462	1432.3103732637287	1489.3018055553957
LGALS1	1239.080434027666	1208.626371527583	1202.456076388479
LGALS7	1565.7662847223332	1566.5271440973133	1514.9988888889593
LGMN	929.705746527552	917.7613541668538	898.9831423610523
LHFP	672.9010763884685	683.7034982633334	667.7047309031043
LIMK2	1097.4901388890828	1140.244765624979	1166.8390798605305
LIMS1	2887.9658333317493	2888.5147916671667	2837.071223958177
LIN28A	2115.004019098104	2164.901918402636	2113.4653211806776
LIPI	1139.3650954857083	1131.554982638594	1175.8441232637501
LMNA	1250.8517621526876	1260.1907638875944	1257.5336718747083
LMO2	1562.6685069439686	1478.146111110948	1379.762074653229
LNX1	1138.4733420131665	1146.4679687494997	1145.348975694989
LRRFIP2	2705.990434028406	2434.1487239580415	2531.254678819812
LSM1	1048.856579860052	992.4863020828228	938.5557812499894
LTA4H	1607.144114582563	1551.1068750007491	1677.3243489591046
LTV1	1464.0170486111883	1475.7655208333852	1469.0504861109375
LUZP4	1720.362612847636	1722.954001735843	1778.3640104165625
LY6K	1141.5551128467819	1159.4266666664582	1067.417708333104
LY86	1196.562543402417	1322.363159721656	1143.3224479157502
LY96	1595.8508246521146	1671.5205208330106	1610.8899305556765
LYL1	861.533515624573	863.49529513875	892.5205902776771
LYN	701.5236371526563	686.896015624677	712.0292881942709
LYPD6B	1106.6568229169902	1176.1695486105418	1086.2637760417706
LZTR1	1081.0360243052812	1081.9256597213544	1089.4755555551767
MAEL	1617.7199131938853	1631.153020833188	1659.285920139406
MAFG	2481.644288195354	2523.594592014384	2630.373307292083
MAGEA10	1352.7761458335312	1348.4793055553966	1297.3170659715306
MAGEA4	1413.8090104162918	1398.7664670135305	1222.209435764073
MAGEB1	2042.7830815953866	1490.2472916660931	1372.081553819969
MAGEB2	5108.659809029729	4020.3798958306043	4787.214479167084
MAGEB3	1972.1630642355944	1886.4623611103857	2002.0894965276157
MAGEB4	4525.7218055549265	3472.826684028396	4054.440338541272
MAGEB5	1761.1057638889374	1748.838246527208	1783.841649306719
MAGEB6	2343.2043923605725	2290.0700173608748	2435.8629687493644
MAGEC1	986.7935069446559	990.282170138458	963.7374045137083
MAGEC2	1979.4020052079793	2052.292178818771	1731.0640277774373
MAGEC3	1110.2733506942918	1103.973029514187	1057.5042881932804
MAK	1689.983368054885	1690.738350694626	1770.997039930303
MAL	1209.497248264396	1205.6461631943016	1086.0779600695307
MALL	2809.235399305303	3117.779027777314	2171.8780989575516
MAP2K1	1483.3170833334902	1344.419739582364	1353.3613194441352
MAP2K3	726.7761979168125	879.7514149307187	775.9690451383125
MAP2K5	1085.3727083333645	1092.840555555937	1166.556154513115
MAP2K6	730.825512152552	878.2384895831248	857.6262239580832
MAP2K7	986.6228559024165	1009.5956249998961	1054.9829600690623
MAP3K13	1328.4829774297395	1334.8336631937086	1332.7155729157082
MAP3K14	815.9049392360417	816.5936892357396	854.7116406249792
MAP3K2	1261.8176822912394	1265.9882465274784	1328.0387934021874
MAP3K20	1380.5221788187707	1364.865208332416	1371.4770052084584
MAP3K6	1570.4112152765008	1603.6318402775732	1589.4331857633545
MAP3K7	1119.8200781251871	1097.8512326381872	1167.9538715271353
MAP4	660.1708159716248	638.8514930559271	678.8035503472915
MAP4K3	797.8803472223334	807.0102690971249	786.5482378474376
MAP4K5	594.2450173610208	588.7815798613125	636.088359375177
MAPK1	1460.1636458327291	2002.2318315979169	1412.1929513887087
MAPK10	1302.77476562525	1334.3758767361983	1298.7785677080624
MAPK11	1265.5190017361979	1273.2784114583437	1283.8264930546457
MAPK12	1286.9305555543644	1192.916736110167	1132.037369791646
MAPK13	329.7851302081616	335.8443749998085	360.13796006946575
MAPK14	1326.1265364588758	1376.1768663190312	1452.9445920144997
MAPK3	1676.225668400698	1942.694270832241	1457.0749131939592
MAPK6	3778.6350520836354	3176.0198263903544	3019.742135416437
MAPK7	1681.1286805549594	1535.8652170130947	1681.7200607638545
MAPK8_tv1	2095.121510416323	2058.518602431271	2096.8107204863654
MAPK8_tv2	1726.4615277778018	1684.8515624998438	1664.9194531244277
MAPK9	1583.1115972223747	1552.724036457656	1696.4473784730108
MAPKAPK3	1553.175946180281	1472.9069357634476	1522.514539930927
MAPKAPK5	3882.4733854178553	3553.9470572904565	4473.264592014562
MARK2	1263.1521354160213	1251.5178645822505	1288.6420486118752
MARK3	638.8604079855104	639.7120138886563	664.1359982639271
MARK4	921.5457204857396	903.7950260407706	898.9620052084168
MAST1	2265.5654427079385	2279.206866319666	2288.6980381951353
MASTL	2036.8029079852288	1956.7042447921458	2015.0618750009687
MATK	1549.9412847226358	1575.7527517359372	1713.005321179927
MATN3	1850.494288194093	2100.189479166615	1641.9731423609267
MAX	4846.643602430022	5171.339644095761	5475.83197916851
MAZ	2701.2288715275213	2708.6477343748757	3054.5045138863543
MCM5	691.3288281250417	701.41728298625	734.0672916669687
MCMBP	1516.1257291658535	1585.1130989576145	1625.3114930546355
MDM2	1428.9560503471255	1359.2834114574061	1304.0369618054604
ME2	912.1856510416043	918.9396354167917	915.0436631941039
MECP2	1729.1974218747084	1751.8985329863226	1785.0976388888128
MED16	1516.451961804635	1531.7722569440728	1575.8078645821563
MED17	1564.1414062501558	1574.3618489583546	1619.5260069445312
MED21	1486.9224913194066	1448.1768229161453	1369.542317708167
MED22	2038.935017360896	1888.9702951380937	1624.026102430427
MED24	1966.752161458302	1990.5017361110724	2085.452057291552
MED30	1936.006545138115	1844.9324392364692	1993.0742881948017
MED4	2645.9198177082817	1984.921640624532	1737.4054340274888
MEF2A	1776.126059027322	1554.5186284723857	1563.9950520834793
MEF2C	1522.6400260418027	1652.0340624998128	1568.2954600692813
